 ,Trajectory,Frame,x,y,z,m0,m1,m2,m3,m4,NPscore
2567,396,6555,43.177,58.490,0,0.335,1.463,2.682,5.458,12.048,3.4e38
2568,396,6556,43.282,58.847,0,0.397,1.410,2.479,4.801,10.028,3.4e38
2569,396,6557,43.332,58.496,0,0.435,1.494,2.756,5.590,12.174,3.4e38
2570,396,6558,43.183,58.420,0,0.372,1.444,2.583,5.082,10.763,3.4e38
2571,396,6559,43.196,58.596,0,0.389,1.363,2.340,4.433,9.073,3.4e38
2572,396,6560,43.204,57.954,0,0.239,1.517,2.864,5.979,13.449,3.4e38
2573,396,6561,43.061,58.298,0,0.245,1.382,2.434,4.768,10.152,3.4e38
2574,396,6562,42.901,58.655,0,0.293,1.445,2.593,5.128,10.935,3.4e38
2575,396,6563,43.446,58.607,0,0.242,1.336,2.266,4.250,8.639,3.4e38
2576,396,6564,42.776,58.729,0,0.323,1.387,2.431,4.727,9.967,3.4e38
2577,396,6565,42.629,58.479,0,0.282,1.386,2.436,4.749,10.039,3.4e38
2578,396,6566,42.424,58.329,0,0.159,1.554,2.962,6.240,14.182,3.4e38
2579,396,6567,42.593,58.613,0,0.150,1.362,2.321,4.357,8.827,3.4e38
2580,396,6568,42.551,58.867,0,0.276,1.377,2.410,4.694,9.966,3.4e38
2581,396,6569,42.748,58.163,0,0.254,1.424,2.542,5.021,10.720,3.4e38
2582,396,6570,43.159,58.375,0,0.329,1.375,2.387,4.577,9.477,3.4e38
2583,396,6571,43.171,58.823,0,0.395,1.451,2.626,5.256,11.368,3.4e38
2584,396,6572,42.855,58.839,0,0.390,1.348,2.298,4.329,8.832,3.4e38
2585,396,6573,42.811,58.992,0,0.252,1.593,3.110,6.681,15.395,3.4e38
2586,396,6574,43.086,58.668,0,0.388,1.433,2.591,5.203,11.333,3.4e38
2587,396,6575,43.189,59.029,0,0.467,1.484,2.739,5.584,12.281,3.4e38
2588,396,6576,42.942,58.699,0,0.401,1.494,2.750,5.576,12.159,3.4e38
2589,396,6577,43.108,58.742,0,0.373,1.429,2.578,5.170,11.259,3.4e38
2590,396,6578,42.819,58.616,0,0.364,1.379,2.390,4.581,9.512,3.4e38
2591,396,6579,43.368,58.789,0,0.375,1.463,2.656,5.314,11.451,3.4e38
2592,396,6580,42.859,58.591,0,0.524,1.435,2.560,5.031,10.652,3.4e38
2593,396,6582,43.594,58.818,0,0.240,1.430,2.552,5.028,10.703,3.4e38
2594,396,6583,43.079,58.539,0,0.447,1.405,2.483,4.862,10.314,3.4e38
2595,396,6585,43.483,58.597,0,0.501,1.353,2.298,4.296,8.655,3.4e38
2596,396,6586,42.954,58.876,0,0.341,1.526,2.918,6.194,14.211,3.4e38
2597,396,6587,42.911,58.654,0,0.397,1.458,2.641,5.278,11.371,3.4e38
2598,396,6588,43.240,58.585,0,0.336,1.449,2.623,5.259,11.401,3.4e38
2599,396,6590,43.362,58.488,0,0.397,1.379,2.374,4.490,9.127,3.4e38
2600,396,6591,43.434,59.072,0,0.432,1.405,2.495,4.925,10.567,3.4e38
2601,397,6596,43.074,57.116,0,0.141,1.440,2.610,5.244,11.399,3.4e38
2602,397,6597,43.419,58.279,0,0.131,1.333,2.267,4.284,8.808,3.4e38
2603,397,6598,43.366,57.692,0,0.151,1.477,2.727,5.576,12.324,3.4e38
2604,397,6600,43.685,58.487,0,0.098,1.484,2.729,5.536,12.092,3.4e38
2605,398,6604,43.415,57.863,0,0.126,1.541,2.968,6.319,14.475,3.4e38
2606,398,6606,42.228,57.287,0,0.123,1.547,2.980,6.353,14.595,3.4e38
2607,399,6607,72.479,29.068,0,0.099,1.412,2.550,5.163,11.428,3.4e38
2608,399,6608,73.082,28.696,0,0.207,1.649,3.331,7.386,17.508,3.4e38
2609,399,6610,72.517,29.547,0,0.106,1.388,2.504,5.104,11.439,3.4e38
2610,400,6616,72.600,28.213,0,0.142,1.736,3.697,8.653,21.627,3.4e38
2611,400,6617,71.860,28.399,0,0.144,1.600,3.129,6.723,15.478,3.4e38
2612,400,6618,71.466,29.344,0,0.157,1.602,3.165,6.896,16.150,3.4e38
2613,400,6619,72.633,29.342,0,0.135,1.647,3.373,7.650,18.653,3.4e38
2614,400,6620,72.421,29.370,0,0.158,1.637,3.212,6.885,15.753,3.4e38
2615,400,6621,71.737,30.065,0,0.111,1.614,3.252,7.287,17.623,3.4e38
2616,401,6624,72.140,30.335,0,0.177,1.564,3.061,6.644,15.556,3.4e38
2617,401,6625,71.679,30.708,0,0.174,1.692,3.471,7.809,18.773,3.4e38
2618,401,6626,71.338,29.179,0,0.137,1.607,3.160,6.845,15.904,3.4e38
2619,401,6627,71.348,30.979,0,0.176,1.633,3.326,7.488,18.103,3.4e38
2620,402,6630,99.426,113.955,0,0.223,1.487,2.771,5.731,12.820,3.4e38
2621,402,6631,99.090,113.709,0,0.086,1.268,2.101,3.925,8.114,3.4e38
2622,403,6639,19.705,126.428,0,0.037,1.190,1.845,3.276,6.612,3.4e38
2623,403,6641,23.476,127.241,0,0.027,0.713,0.783,0.883,1.024,3.4e38
2624,404,6659,97.955,113.465,0,0.257,1.541,2.966,6.319,14.506,3.4e38
2625,404,6660,97.481,113.184,0,0.267,1.345,2.307,4.408,9.178,3.4e38
2626,404,6661,97.949,113.196,0,0.552,1.465,2.690,5.472,12.039,3.4e38
2627,404,6662,98.003,112.937,0,0.428,1.451,2.648,5.367,11.799,3.4e38
2628,404,6663,98.380,112.675,0,0.573,1.495,2.757,5.595,12.210,3.4e38
2629,404,6664,98.680,113.294,0,0.590,1.532,2.882,5.957,13.212,3.4e38
2630,404,6665,98.691,113.384,0,0.462,1.547,2.942,6.157,13.845,3.4e38
2631,404,6666,98.869,113.673,0,0.767,1.507,2.802,5.730,12.594,3.4e38
2632,404,6667,98.575,113.426,0,0.281,1.441,2.614,5.256,11.440,3.4e38
2633,404,6668,98.747,113.578,0,0.457,1.571,3.028,6.429,14.665,3.4e38
2634,404,6670,99.269,113.826,0,0.439,1.529,2.869,5.926,13.170,3.4e38
2635,404,6671,98.776,113.659,0,0.592,1.552,2.963,6.231,14.083,3.4e38
2636,404,6672,99.111,113.999,0,0.507,1.479,2.724,5.545,12.178,3.4e38
2637,404,6673,98.398,113.427,0,0.702,1.426,2.516,4.876,10.150,3.4e38
2638,404,6674,98.901,113.579,0,0.601,1.480,2.721,5.522,12.074,3.4e38
2639,404,6675,99.134,114.192,0,0.414,1.464,2.702,5.550,12.377,3.4e38
2640,404,6676,99.157,113.651,0,0.443,1.462,2.654,5.310,11.433,3.4e38
2641,404,6677,98.766,113.266,0,0.456,1.530,2.907,6.099,13.777,3.4e38
2642,404,6678,98.296,114.183,0,0.421,1.499,2.769,5.633,12.342,3.4e38
2643,404,6679,98.259,113.437,0,0.747,1.468,2.654,5.268,11.237,3.4e38
2644,404,6680,98.193,112.892,0,0.850,1.501,2.804,5.785,12.863,3.4e38
2645,404,6681,98.623,113.286,0,0.386,1.470,2.658,5.284,11.293,3.4e38
2646,404,6682,99.097,113.704,0,0.610,1.466,2.696,5.494,12.110,3.4e38
2647,404,6683,98.354,113.462,0,0.709,1.521,2.835,5.804,12.749,3.4e38
2648,404,6684,97.824,112.752,0,0.547,1.507,2.821,5.840,13.046,3.4e38
2649,404,6685,98.060,113.116,0,0.449,1.473,2.697,5.443,11.820,3.4e38
2650,404,6686,97.615,112.673,0,0.218,1.503,2.796,5.737,12.673,3.4e38
2651,404,6687,98.150,113.320,0,0.689,1.482,2.707,5.434,11.715,3.4e38
2652,404,6688,97.458,112.594,0,0.398,1.472,2.701,5.472,11.946,3.4e38
2653,404,6689,98.219,113.605,0,0.498,1.443,2.587,5.106,10.852,3.4e38
2654,404,6690,98.280,113.182,0,0.646,1.461,2.640,5.250,11.230,3.4e38
2655,404,6691,98.664,113.546,0,0.262,1.471,2.666,5.299,11.300,3.4e38
2656,404,6692,98.516,113.374,0,0.591,1.532,2.877,5.940,13.191,3.4e38
2657,404,6693,98.800,112.773,0,0.663,1.518,2.858,5.941,13.308,3.4e38
2658,404,6694,98.897,113.373,0,0.712,1.475,2.708,5.497,12.057,3.4e38
2659,404,6695,99.142,113.120,0,0.792,1.464,2.687,5.462,11.990,3.4e38
2660,404,6696,98.442,112.960,0,0.289,1.441,2.617,5.276,11.529,3.4e38
2661,404,6697,98.393,113.599,0,0.249,1.500,2.806,5.824,13.081,3.4e38
2662,404,6698,98.182,113.118,0,0.646,1.506,2.794,5.700,12.492,3.4e38
2663,404,6699,98.254,112.803,0,0.448,1.512,2.843,5.916,13.290,3.4e38
2664,404,6700,98.286,113.379,0,0.473,1.444,2.604,5.190,11.171,3.4e38
2665,404,6701,98.444,113.489,0,0.292,1.558,2.951,6.123,13.605,3.4e38
2666,404,6702,98.447,113.316,0,0.646,1.468,2.663,5.311,11.387,3.4e38
2667,404,6703,97.814,112.605,0,0.541,1.445,2.598,5.155,11.032,3.4e38
2668,404,6704,97.863,112.922,0,0.581,1.491,2.769,5.697,12.679,3.4e38
2669,404,6706,98.233,113.065,0,0.551,1.456,2.632,5.245,11.257,3.4e38
2670,404,6707,98.399,112.319,0,0.546,1.485,2.725,5.503,11.939,3.4e38
2671,404,6708,98.288,112.256,0,0.534,1.524,2.878,6.006,13.513,3.4e38
2672,404,6709,98.611,113.033,0,0.262,1.560,2.983,6.273,14.164,3.4e38
2673,404,6710,99.019,112.513,0,0.423,1.539,2.921,6.101,13.691,3.4e38
2674,404,6711,98.246,112.349,0,0.601,1.438,2.587,5.138,11.002,3.4e38
2675,404,6712,98.746,113.334,0,0.419,1.572,3.031,6.434,14.662,3.4e38
2676,404,6713,98.211,112.764,0,0.606,1.509,2.840,5.922,13.343,3.4e38
2677,404,6714,96.792,110.893,0,0.173,1.481,2.842,6.105,14.228,3.4e38
2678,404,6715,97.751,112.983,0,0.456,1.457,2.648,5.328,11.594,3.4e38
2679,404,6716,97.498,113.126,0,0.347,1.492,2.757,5.617,12.319,3.4e38
2680,404,6717,98.155,113.548,0,0.498,1.480,2.716,5.498,12.002,3.4e38
2681,404,6718,97.774,113.245,0,0.678,1.469,2.680,5.388,11.671,3.4e38
2682,404,6719,97.757,113.557,0,0.366,1.435,2.577,5.120,11.008,3.4e38
2683,404,6720,97.226,112.672,0,0.351,1.483,2.733,5.571,12.272,3.4e38
2684,404,6721,97.420,113.863,0,0.533,1.500,2.789,5.721,12.646,3.4e38
2685,404,6722,97.070,113.462,0,0.358,1.545,2.937,6.139,13.770,3.4e38
2686,404,6723,97.490,112.862,0,0.678,1.422,2.535,4.999,10.664,3.4e38
2687,404,6724,97.566,113.236,0,0.459,1.383,2.388,4.537,9.286,3.4e38
2688,404,6725,97.751,113.696,0,0.486,1.461,2.630,5.207,11.094,3.4e38
2689,404,6726,98.244,113.594,0,0.539,1.462,2.638,5.236,11.186,3.4e38
2690,404,6727,97.672,113.467,0,0.950,1.456,2.631,5.238,11.234,3.4e38
2691,404,6728,97.947,113.350,0,0.739,1.461,2.652,5.310,11.458,3.4e38
2692,404,6729,97.567,113.417,0,0.268,1.381,2.411,4.691,9.964,3.4e38
2693,404,6730,97.652,112.650,0,0.358,1.542,2.924,6.116,13.784,3.4e38
2694,404,6731,98.177,112.658,0,0.438,1.464,2.642,5.234,11.132,3.4e38
2695,404,6732,97.529,113.360,0,0.687,1.416,2.486,4.794,9.938,3.4e38
2696,404,6733,97.805,113.588,0,0.249,1.332,2.228,4.096,8.102,3.4e38
2697,404,6734,97.787,112.729,0,0.596,1.448,2.612,5.194,11.133,3.4e38
2698,404,6735,97.641,113.135,0,0.725,1.417,2.507,4.897,10.329,3.4e38
2699,404,6736,97.673,113.130,0,0.869,1.449,2.626,5.262,11.395,3.4e38
2700,404,6737,97.878,113.153,0,0.792,1.503,2.794,5.728,12.656,3.4e38
2701,404,6738,98.156,113.271,0,0.765,1.505,2.775,5.613,12.166,3.4e38
2702,404,6739,98.117,112.777,0,0.701,1.513,2.820,5.784,12.747,3.4e38
2703,404,6740,98.053,112.693,0,0.374,1.528,2.879,5.976,13.337,3.4e38
2704,404,6741,98.421,113.087,0,0.495,1.501,2.772,5.636,12.324,3.4e38
2705,404,6742,98.062,113.315,0,0.537,1.513,2.820,5.781,12.729,3.4e38
2706,404,6743,97.987,112.639,0,0.426,1.531,2.903,6.074,13.682,3.4e38
2707,404,6744,97.948,113.255,0,0.640,1.459,2.669,5.407,11.832,3.4e38
2708,404,6745,97.694,113.691,0,0.769,1.516,2.829,5.817,12.869,3.4e38
2709,404,6746,97.709,113.400,0,0.622,1.462,2.642,5.255,11.259,3.4e38
2710,404,6747,97.501,112.574,0,0.617,1.433,2.550,4.992,10.528,3.4e38
2711,404,6748,97.732,113.854,0,0.304,1.445,2.617,5.255,11.444,3.4e38
2712,404,6749,97.767,114.015,0,0.381,1.490,2.769,5.709,12.748,3.4e38
2713,404,6750,98.105,114.604,0,0.189,1.344,2.298,4.368,9.046,3.4e38
2714,404,6751,97.979,114.352,0,0.410,1.376,2.410,4.709,10.030,3.4e38
2715,404,6752,98.360,114.263,0,0.503,1.423,2.527,4.946,10.434,3.4e38
2716,404,6753,98.077,113.751,0,0.381,1.466,2.696,5.494,12.118,3.4e38
2717,404,6754,98.432,113.909,0,0.364,1.483,2.761,5.703,12.736,3.4e38
2718,404,6755,98.814,113.561,0,0.703,1.499,2.776,5.667,12.456,3.4e38
2719,404,6756,98.567,114.197,0,0.388,1.387,2.414,4.648,9.693,3.4e38
2720,404,6757,98.511,114.134,0,0.299,1.479,2.712,5.488,11.964,3.4e38
2721,404,6758,99.082,114.323,0,0.241,1.345,2.294,4.347,8.969,3.4e38
2722,404,6759,98.677,114.166,0,0.503,1.466,2.688,5.461,12.014,3.4e38
2723,404,6760,99.126,114.220,0,0.354,1.414,2.506,4.905,10.380,3.4e38
2724,404,6761,98.619,113.989,0,0.418,1.462,2.665,5.372,11.692,3.4e38
2725,404,6762,98.744,114.440,0,0.312,1.385,2.394,4.553,9.334,3.4e38
2726,404,6763,98.699,114.530,0,0.309,1.601,3.131,6.733,15.532,3.4e38
2727,404,6764,98.740,114.070,0,0.284,1.408,2.502,4.917,10.444,3.4e38
2728,404,6765,98.657,114.285,0,0.447,1.436,2.578,5.116,10.977,3.4e38
2729,404,6766,98.506,114.449,0,0.176,1.517,2.850,5.922,13.278,3.4e38
2730,404,6767,98.431,113.867,0,0.274,1.456,2.660,5.400,11.893,3.4e38
2731,404,6768,98.610,114.064,0,0.246,1.504,2.821,5.860,13.139,3.4e38
2732,404,6769,98.454,113.939,0,0.167,1.479,2.768,5.782,13.126,3.4e38
2733,404,6770,98.300,113.563,0,0.284,1.329,2.225,4.108,8.212,3.4e38
2734,404,6772,98.732,113.747,0,0.315,1.451,2.595,5.097,10.758,3.4e38
2735,404,6773,98.402,113.651,0,0.350,1.432,2.521,4.852,9.994,3.4e38
2736,404,6774,98.266,114.391,0,0.176,1.521,2.852,5.901,13.152,3.4e38
2737,404,6775,98.970,114.408,0,0.160,1.406,2.491,4.902,10.482,3.4e38
2738,404,6776,98.071,113.766,0,0.341,1.509,2.832,5.878,13.173,3.4e38
2739,404,6777,98.521,113.439,0,0.274,1.468,2.646,5.228,11.079,3.4e38
2740,404,6778,98.177,113.355,0,0.116,1.415,2.570,5.229,11.611,3.4e38
2741,404,6779,98.224,113.236,0,0.226,1.485,2.741,5.581,12.232,3.4e38
2742,404,6780,98.602,113.578,0,0.142,1.321,2.252,4.285,8.910,3.4e38
2743,404,6781,97.990,113.597,0,0.102,1.475,2.730,5.625,12.583,3.4e38
2744,404,6782,98.558,114.211,0,0.419,1.451,2.605,5.148,10.959,3.4e38
2745,404,6784,98.674,114.747,0,0.282,1.408,2.461,4.731,9.794,3.4e38
2746,404,6785,98.332,114.085,0,0.282,1.404,2.474,4.814,10.117,3.4e38
2747,404,6786,98.389,114.089,0,0.517,1.451,2.649,5.356,11.707,3.4e38
2748,404,6788,97.871,114.370,0,0.368,1.388,2.431,4.724,9.973,3.4e38
2749,404,6789,98.408,114.305,0,0.229,1.393,2.442,4.738,9.943,3.4e38
2750,404,6790,98.410,113.741,0,0.114,1.359,2.357,4.562,9.657,3.4e38
2751,404,6791,98.350,113.851,0,0.331,1.376,2.385,4.580,9.547,3.4e38
2752,404,6792,98.409,113.734,0,0.271,1.346,2.276,4.244,8.553,3.4e38
2753,404,6793,98.763,113.587,0,0.251,1.452,2.636,5.289,11.450,3.4e38
2754,404,6794,98.558,113.614,0,0.368,1.437,2.558,5.020,10.642,3.4e38
2755,404,6795,98.795,113.611,0,0.377,1.345,2.288,4.317,8.866,3.4e38
2756,404,6796,98.635,113.825,0,0.188,1.450,2.643,5.355,11.785,3.4e38
2757,404,6797,98.509,113.662,0,0.220,1.472,2.713,5.534,12.185,3.4e38
2758,404,6798,98.407,113.435,0,0.498,1.405,2.433,4.604,9.311,3.4e38
2759,404,6799,98.733,113.575,0,0.253,1.530,2.915,6.132,13.873,3.4e38
2760,404,6800,98.354,114.565,0,0.196,1.377,2.392,4.589,9.516,3.4e38
2761,404,6801,98.156,114.006,0,0.346,1.443,2.615,5.249,11.405,3.4e38
2762,404,6802,98.271,113.613,0,0.250,1.415,2.486,4.799,9.951,3.4e38
2763,404,6803,98.367,113.657,0,0.427,1.443,2.580,5.069,10.708,3.4e38
2764,404,6804,98.521,113.822,0,0.188,1.528,2.900,6.081,13.742,3.4e38
2765,404,6805,98.403,114.205,0,0.243,1.418,2.551,5.128,11.258,3.4e38
2766,404,6806,98.428,114.164,0,0.271,1.468,2.701,5.522,12.240,3.4e38
2767,404,6807,98.392,113.947,0,0.319,1.448,2.626,5.280,11.481,3.4e38
2768,404,6808,98.664,113.469,0,0.340,1.308,2.158,3.920,7.687,3.4e38
2769,404,6809,98.219,113.702,0,0.499,1.447,2.588,5.087,10.753,3.4e38
2770,404,6810,98.378,113.890,0,0.252,1.546,2.948,6.199,14.028,3.4e38
2771,404,6811,97.493,113.666,0,0.352,1.348,2.265,4.173,8.262,3.4e38
2772,404,6812,98.233,113.762,0,0.343,1.503,2.798,5.750,12.729,3.4e38
2773,404,6814,98.228,113.699,0,0.309,1.409,2.485,4.847,10.233,3.4e38
2774,404,6815,98.590,113.552,0,0.149,1.351,2.298,4.320,8.794,3.4e38
2775,404,6816,98.466,114.035,0,0.249,1.349,2.324,4.452,9.270,3.4e38
2776,404,6817,98.567,114.091,0,0.168,1.408,2.518,5.016,10.872,3.4e38
2777,404,6818,98.741,114.111,0,0.155,1.496,2.808,5.839,13.116,3.4e38
2778,404,6819,98.689,113.332,0,0.458,1.449,2.620,5.237,11.309,3.4e38
2779,404,6820,98.590,113.433,0,0.217,1.440,2.605,5.212,11.272,3.4e38
2780,404,6821,98.793,113.779,0,0.512,1.428,2.522,4.895,10.217,3.4e38
2781,404,6822,98.494,114.054,0,0.227,1.494,2.777,5.706,12.636,3.4e38
2782,404,6823,98.579,114.122,0,0.412,1.470,2.685,5.414,11.777,3.4e38
2783,404,6824,98.578,113.485,0,0.381,1.479,2.707,5.454,11.817,3.4e38
2784,404,6825,98.461,114.507,0,0.310,1.498,2.787,5.729,12.701,3.4e38
2785,404,6826,98.646,114.191,0,0.439,1.489,2.756,5.636,12.444,3.4e38
2786,404,6827,98.691,114.648,0,0.200,1.449,2.641,5.347,11.733,3.4e38
2787,404,6828,98.335,114.221,0,0.409,1.482,2.707,5.434,11.709,3.4e38
2788,404,6829,98.782,113.968,0,0.363,1.407,2.516,5.013,10.868,3.4e38
2789,404,6831,98.641,114.052,0,0.415,1.454,2.644,5.319,11.559,3.4e38
2790,404,6833,98.889,114.313,0,0.204,1.402,2.471,4.817,10.161,3.4e38
2791,404,6834,98.807,113.729,0,0.290,1.448,2.617,5.228,11.277,3.4e38
2792,404,6835,98.612,114.122,0,0.161,1.470,2.718,5.580,12.396,3.4e38
2793,404,6836,99.125,114.408,0,0.402,1.412,2.491,4.856,10.238,3.4e38
2794,404,6838,98.466,114.002,0,0.318,1.405,2.492,4.909,10.488,3.4e38
2795,404,6839,98.661,114.216,0,0.275,1.549,2.965,6.249,14.145,3.4e38
2796,404,6841,99.360,114.140,0,0.556,1.392,2.436,4.717,9.890,3.4e38
2797,404,6842,98.643,114.262,0,0.485,1.394,2.441,4.727,9.903,3.4e38
2798,404,6843,98.532,114.348,0,0.210,1.262,2.031,3.615,7.002,3.4e38
2799,404,6844,98.535,113.911,0,0.530,1.403,2.449,4.703,9.728,3.4e38
2800,404,6845,98.531,113.743,0,0.325,1.381,2.388,4.553,9.367,3.4e38
2801,404,6846,98.285,113.833,0,0.286,1.401,2.465,4.791,10.052,3.4e38
2802,404,6847,98.680,114.064,0,0.410,1.442,2.590,5.139,11.007,3.4e38
2803,404,6848,98.374,113.874,0,0.210,1.555,3.006,6.423,14.765,3.4e38
2804,404,6849,98.640,113.805,0,0.385,1.410,2.504,4.928,10.502,3.4e38
2805,404,6850,99.300,114.381,0,0.265,1.381,2.368,4.463,9.054,3.4e38
2806,404,6851,98.762,114.784,0,0.423,1.402,2.459,4.759,9.953,3.4e38
2807,404,6852,98.567,114.246,0,0.353,1.402,2.434,4.632,9.459,3.4e38
2808,404,6853,98.871,114.510,0,0.428,1.362,2.325,4.369,8.862,3.4e38
2809,404,6854,98.616,113.926,0,0.420,1.449,2.637,5.322,11.638,3.4e38
2810,404,6855,98.336,114.253,0,0.565,1.360,2.324,4.369,8.852,3.4e38
2811,404,6856,98.354,114.265,0,0.381,1.374,2.376,4.534,9.347,3.4e38
2812,404,6857,98.227,114.259,0,0.335,1.327,2.254,4.270,8.837,3.4e38
2813,404,6858,99.222,114.513,0,0.140,1.461,2.668,5.387,11.751,3.4e38
2814,404,6860,98.505,115.321,0,0.469,1.405,2.456,4.725,9.782,3.4e38
2815,404,6861,98.457,115.528,0,0.264,1.418,2.487,4.790,9.920,3.4e38
2816,405,6864,98.074,115.116,0,0.257,1.453,2.633,5.273,11.402,3.4e38
2817,405,6865,97.851,115.076,0,0.256,1.499,2.815,5.891,13.388,3.4e38
2818,405,6866,97.946,114.586,0,0.173,1.435,2.574,5.111,10.975,3.4e38
2819,405,6867,98.157,114.501,0,0.457,1.415,2.499,4.864,10.204,3.4e38
2820,405,6868,98.354,114.469,0,0.277,1.366,2.363,4.540,9.484,3.4e38
2821,405,6869,98.279,114.150,0,0.295,1.488,2.727,5.507,11.972,3.4e38
2822,405,6870,98.227,114.213,0,0.259,1.424,2.523,4.918,10.322,3.4e38
2823,405,6871,98.291,114.318,0,0.556,1.398,2.434,4.658,9.586,3.4e38
2824,405,6872,98.294,114.629,0,0.613,1.389,2.422,4.666,9.707,3.4e38
2825,405,6873,98.407,114.681,0,0.314,1.415,2.496,4.858,10.206,3.4e38
2826,405,6874,97.943,114.274,0,0.140,1.499,2.799,5.786,12.916,3.4e38
2827,405,6875,97.861,113.914,0,0.285,1.488,2.782,5.774,12.962,3.4e38
2828,405,6876,98.335,113.689,0,0.605,1.363,2.323,4.352,8.779,3.4e38
2829,405,6877,97.968,113.670,0,0.297,1.519,2.821,5.746,12.549,3.4e38
2830,405,6878,98.305,114.058,0,0.208,1.343,2.276,4.264,8.649,3.4e38
2831,405,6879,97.899,113.871,0,0.531,1.410,2.490,4.871,10.324,3.4e38
2832,405,6880,98.517,113.957,0,0.235,1.500,2.795,5.748,12.738,3.4e38
2833,405,6881,98.175,113.726,0,0.457,1.452,2.632,5.272,11.408,3.4e38
2834,405,6882,98.395,113.789,0,0.502,1.483,2.724,5.524,12.075,3.4e38
2835,405,6884,98.237,113.790,0,0.473,1.445,2.594,5.126,10.905,3.4e38
2836,405,6885,98.036,114.130,0,0.326,1.373,2.379,4.565,9.496,3.4e38
2837,405,6886,98.237,114.727,0,0.199,1.473,2.690,5.422,11.780,3.4e38
2838,405,6887,98.457,114.056,0,0.272,1.412,2.478,4.791,9.980,3.4e38
2839,405,6888,98.290,114.559,0,0.299,1.366,2.354,4.486,9.255,3.4e38
2840,405,6889,98.653,114.567,0,0.379,1.366,2.320,4.322,8.655,3.4e38
2841,405,6890,98.307,115.006,0,0.273,1.497,2.819,5.901,13.377,3.4e38
2842,405,6891,98.710,114.382,0,0.376,1.374,2.357,4.442,9.007,3.4e38
2843,405,6892,98.191,114.384,0,0.330,1.354,2.313,4.367,8.928,3.4e38
2844,405,6893,97.348,114.182,0,0.223,1.446,2.593,5.118,10.861,3.4e38
2845,405,6894,98.384,114.304,0,0.353,1.309,2.175,3.991,7.934,3.4e38
2846,405,6895,98.494,114.374,0,0.513,1.503,2.782,5.659,12.364,3.4e38
2847,405,6896,98.530,114.196,0,0.336,1.496,2.757,5.587,12.164,3.4e38
2848,405,6897,99.229,113.750,0,0.122,1.382,2.411,4.677,9.879,3.4e38
2849,405,6898,98.588,113.782,0,0.499,1.457,2.660,5.377,11.752,3.4e38
2850,405,6899,98.642,113.800,0,0.513,1.465,2.655,5.294,11.362,3.4e38
2851,405,6900,98.441,114.109,0,0.538,1.381,2.389,4.557,9.388,3.4e38
2852,405,6901,98.242,114.166,0,0.157,1.367,2.402,4.716,10.094,3.4e38
2853,405,6902,98.405,113.715,0,0.236,1.303,2.162,3.959,7.836,3.4e38
2854,405,6903,98.498,114.189,0,0.351,1.527,2.873,5.936,13.150,3.4e38
2855,405,6904,98.352,114.024,0,0.289,1.407,2.513,4.994,10.783,3.4e38
2856,406,6907,98.469,113.800,0,0.284,1.475,2.692,5.413,11.729,3.4e38
2857,406,6908,98.191,114.024,0,0.186,1.538,2.922,6.123,13.804,3.4e38
2858,406,6909,98.284,113.688,0,0.259,1.377,2.394,4.612,9.629,3.4e38
2859,406,6910,98.423,114.368,0,0.233,1.426,2.539,5.001,10.646,3.4e38
2860,406,6911,98.103,114.104,0,0.219,1.436,2.628,5.378,11.981,3.4e38
2861,406,6912,98.521,114.570,0,0.341,1.413,2.486,4.817,10.074,3.4e38
2862,406,6913,98.063,114.873,0,0.400,1.428,2.570,5.124,11.062,3.4e38
2863,406,6914,98.153,114.245,0,0.212,1.364,2.370,4.579,9.616,3.4e38
2864,406,6915,98.262,114.241,0,0.447,1.410,2.492,4.862,10.234,3.4e38
2865,406,6916,98.631,114.632,0,0.493,1.457,2.639,5.268,11.326,3.4e38
2866,406,6917,98.310,114.266,0,0.471,1.412,2.497,4.871,10.252,3.4e38
2867,406,6918,98.427,114.717,0,0.392,1.349,2.294,4.309,8.759,3.4e38
2868,406,6919,98.476,114.555,0,0.565,1.403,2.447,4.692,9.674,3.4e38
2869,406,6920,98.372,114.147,0,0.488,1.435,2.554,4.999,10.525,3.4e38
2870,406,6921,98.256,113.754,0,0.251,1.492,2.747,5.572,12.176,3.4e38
2871,406,6922,98.446,114.751,0,0.184,1.405,2.518,5.034,10.958,3.4e38
2872,406,6923,98.460,114.517,0,0.590,1.446,2.588,5.095,10.783,3.4e38
2873,406,6924,98.284,115.081,0,0.185,1.328,2.235,4.157,8.376,3.4e38
2874,406,6925,98.480,114.213,0,0.190,1.618,3.179,6.856,15.826,3.4e38
2875,406,6926,98.456,113.820,0,0.260,1.458,2.652,5.338,11.624,3.4e38
2876,406,6927,98.366,113.953,0,0.292,1.430,2.572,5.120,11.004,3.4e38
2877,406,6928,98.361,113.693,0,0.589,1.363,2.313,4.300,8.577,3.4e38
2878,406,6930,98.725,112.924,0,0.250,1.446,2.637,5.338,11.691,3.4e38
2879,406,6931,98.771,113.948,0,0.433,1.490,2.787,5.785,12.990,3.4e38
2880,406,6932,98.585,114.029,0,0.458,1.393,2.445,4.754,10.027,3.4e38
2881,406,6933,98.210,114.189,0,0.369,1.495,2.758,5.603,12.255,3.4e38
2882,406,6934,98.683,114.419,0,0.329,1.508,2.824,5.840,13.009,3.4e38
2883,406,6935,98.497,114.167,0,0.337,1.450,2.617,5.207,11.165,3.4e38
