 ,Trajectory,Frame,x,y,z,m0,m1,m2,m3,m4,NPscore
2336,483,5571,32.789,61.483,0,0.266,1.468,2.666,5.331,11.475,3.4e38
2337,483,5573,34.886,61.522,0,0.190,1.342,2.293,4.356,9.011,3.4e38
2338,483,5575,35.460,61.825,0,0.198,1.322,2.251,4.291,8.971,3.4e38
2339,483,5576,36.143,61.729,0,0.251,1.509,2.828,5.857,13.079,3.4e38
2340,484,5572,90.002,100.325,0,0.381,1.486,2.755,5.656,12.554,3.4e38
2341,484,5574,86.945,99.352,0,0.214,1.530,2.875,5.946,13.212,3.4e38
2342,485,5577,104.618,20.887,0,0.086,1.189,1.833,3.133,5.855,3.4e38
2343,485,5578,104.615,22.367,0,0.089,1.399,2.534,5.146,11.412,3.4e38
2344,486,5582,33.396,56.646,0,0.093,1.394,2.466,4.865,10.458,3.4e38
2345,486,5583,34.090,58.881,0,0.143,1.570,3.082,6.695,15.665,3.4e38
2346,487,5589,103.036,23.627,0,0.096,1.480,2.849,6.165,14.534,3.4e38
2347,487,5590,99.259,26.419,0,0.059,1.243,1.956,3.366,6.219,3.4e38
2348,488,5592,42.242,48.225,0,0.086,1.381,2.416,4.689,9.871,3.4e38
2349,488,5593,41.386,49.599,0,0.155,1.683,3.369,7.353,17.083,3.4e38
2350,488,5595,44.741,58.040,0,0.242,1.495,2.818,5.913,13.459,3.4e38
2351,488,5596,44.326,55.570,0,0.153,1.438,2.560,5.028,10.655,3.4e38
2352,488,5597,43.399,56.588,0,0.228,1.466,2.678,5.427,11.920,3.4e38
2353,489,5601,39.744,60.537,0,0.172,1.404,2.524,5.104,11.334,3.4e38
2354,489,5602,44.117,58.272,0,0.361,1.451,2.631,5.270,11.386,3.4e38
2355,489,5603,42.229,61.209,0,0.201,1.490,2.804,5.870,13.301,3.4e38
2356,490,5608,53.262,40.626,0,0.081,1.231,1.989,3.592,7.134,3.4e38
2357,490,5610,53.450,39.642,0,0.168,1.467,2.677,5.392,11.728,3.4e38
2358,490,5611,53.500,40.493,0,0.102,1.427,2.574,5.210,11.565,3.4e38
2359,491,5617,48.420,51.106,0,0.185,1.564,3.037,6.519,15.052,3.4e38
2360,491,5618,49.272,50.770,0,0.145,1.485,2.774,5.762,12.963,3.4e38
2361,492,5623,42.647,52.097,0,0.194,1.495,2.832,5.984,13.723,3.4e38
2362,492,5624,43.589,51.884,0,0.304,1.510,2.842,5.929,13.376,3.4e38
2363,492,5625,40.066,51.130,0,0.210,1.716,3.542,8.005,19.307,3.4e38
2364,492,5626,43.833,50.376,0,0.169,1.376,2.426,4.789,10.343,3.4e38
2365,493,5629,48.343,52.285,0,0.257,1.574,3.036,6.453,14.734,3.4e38
2366,493,5630,47.591,50.674,0,0.257,1.583,3.086,6.648,15.431,3.4e38
2367,493,5632,46.678,50.598,0,0.299,1.472,2.683,5.396,11.711,3.4e38
2368,493,5633,46.304,51.018,0,0.388,1.483,2.730,5.544,12.122,3.4e38
2369,493,5634,46.094,49.686,0,0.214,1.578,3.067,6.584,15.223,3.4e38
2370,493,5635,42.095,50.499,0,0.124,1.546,3.039,6.667,15.842,3.4e38
2371,494,5660,70.691,95.697,0,0.081,1.363,2.473,5.098,11.574,3.4e38
2372,494,5662,73.683,95.303,0,0.066,1.170,1.811,3.132,5.975,3.4e38
2373,495,5669,28.277,102.571,0,0.083,1.421,2.693,5.835,13.958,3.4e38
2374,495,5671,31.837,109.774,0,0.085,1.316,2.264,4.426,9.628,3.4e38
2375,496,5670,66.250,95.388,0,0.162,1.411,2.544,5.139,11.340,3.4e38
2376,496,5672,65.452,95.514,0,0.163,1.454,2.623,5.220,11.217,3.4e38
2377,496,5673,65.551,98.188,0,0.190,1.538,2.952,6.266,14.303,3.4e38
2378,497,5678,73.783,100.691,0,0.164,1.239,1.956,3.390,6.348,3.4e38
2379,497,5679,74.820,100.845,0,0.250,1.430,2.515,4.853,10.068,3.4e38
2380,497,5680,74.542,101.356,0,0.224,1.435,2.643,5.462,12.334,3.4e38
2381,497,5682,74.482,101.421,0,0.433,1.467,2.660,5.301,11.354,3.4e38
2382,497,5683,73.857,100.419,0,0.282,1.475,2.681,5.361,11.536,3.4e38
2383,497,5684,74.023,101.034,0,0.374,1.418,2.552,5.122,11.175,3.4e38
2384,497,5685,74.234,101.199,0,0.214,1.476,2.730,5.613,12.519,3.4e38
2385,498,5688,73.813,101.147,0,0.197,1.424,2.615,5.409,12.277,3.4e38
2386,498,5689,73.890,101.875,0,0.383,1.418,2.535,5.028,10.808,3.4e38
2387,498,5690,74.260,101.431,0,0.286,1.355,2.320,4.391,8.992,3.4e38
2388,498,5691,74.718,101.301,0,0.314,1.370,2.357,4.474,9.178,3.4e38
2389,498,5692,74.806,100.679,0,0.300,1.542,2.918,6.074,13.585,3.4e38
2390,498,5693,74.579,100.654,0,0.430,1.510,2.801,5.706,12.479,3.4e38
2391,498,5694,75.528,100.279,0,0.190,1.450,2.627,5.270,11.452,3.4e38
2392,498,5695,75.279,100.325,0,0.413,1.457,2.628,5.215,11.124,3.4e38
2393,498,5697,75.495,99.181,0,0.205,1.500,2.787,5.728,12.719,3.4e38
2394,498,5698,75.722,99.511,0,0.427,1.434,2.569,5.084,10.868,3.4e38
2395,498,5699,75.537,100.200,0,0.402,1.376,2.380,4.539,9.354,3.4e38
2396,498,5700,75.554,99.501,0,0.312,1.438,2.575,5.091,10.867,3.4e38
2397,498,5701,75.198,99.956,0,0.405,1.538,2.927,6.143,13.864,3.4e38
2398,498,5702,75.578,99.436,0,0.197,1.515,2.828,5.793,12.717,3.4e38
2399,498,5703,76.208,99.267,0,0.296,1.457,2.640,5.263,11.276,3.4e38
2400,498,5704,76.133,99.339,0,0.327,1.384,2.406,4.619,9.576,3.4e38
2401,498,5705,76.475,99.532,0,0.340,1.416,2.508,4.902,10.337,3.4e38
2402,498,5706,77.131,100.443,0,0.273,1.398,2.448,4.737,9.912,3.4e38
2403,498,5707,76.283,100.069,0,0.374,1.418,2.528,4.983,10.616,3.4e38
2404,498,5708,74.883,100.597,0,0.263,1.513,2.831,5.836,12.949,3.4e38
2405,498,5709,74.914,100.441,0,0.491,1.384,2.439,4.791,10.248,3.4e38
2406,498,5710,75.060,100.397,0,0.351,1.443,2.609,5.223,11.311,3.4e38
2407,498,5711,74.558,100.211,0,0.392,1.489,2.729,5.499,11.901,3.4e38
2408,498,5712,74.549,99.552,0,0.210,1.463,2.678,5.436,11.956,3.4e38
2409,498,5713,75.115,101.238,0,0.188,1.461,2.651,5.306,11.454,3.4e38
2410,498,5714,75.264,100.234,0,0.262,1.444,2.618,5.260,11.429,3.4e38
2411,498,5715,75.614,99.922,0,0.290,1.416,2.511,4.924,10.439,3.4e38
2412,498,5716,75.465,99.455,0,0.338,1.378,2.385,4.557,9.420,3.4e38
2413,498,5717,75.706,99.200,0,0.343,1.451,2.630,5.277,11.454,3.4e38
2414,498,5718,75.329,98.485,0,0.459,1.403,2.449,4.698,9.689,3.4e38
2415,498,5719,75.468,98.924,0,0.137,1.305,2.177,4.055,8.284,3.4e38
2416,498,5720,75.785,98.799,0,0.487,1.473,2.685,5.396,11.696,3.4e38
2417,498,5721,75.680,99.058,0,0.185,1.335,2.313,4.517,9.719,3.4e38
2418,498,5723,75.125,99.582,0,0.429,1.406,2.485,4.861,10.281,3.4e38
2419,498,5724,75.214,99.796,0,0.282,1.390,2.445,4.785,10.187,3.4e38
2420,498,5725,75.629,98.567,0,0.276,1.551,2.924,6.034,13.323,3.4e38
2421,498,5727,75.533,99.342,0,0.226,1.499,2.800,5.808,13.050,3.4e38
2422,498,5728,75.473,100.591,0,0.574,1.339,2.257,4.187,8.373,3.4e38
2423,498,5729,75.401,101.236,0,0.362,1.492,2.774,5.696,12.604,3.4e38
2424,498,5730,74.457,101.122,0,0.284,1.439,2.610,5.276,11.620,3.4e38
2425,498,5731,75.840,99.504,0,0.446,1.470,2.674,5.356,11.552,3.4e38
2426,498,5732,75.337,99.164,0,0.239,1.420,2.551,5.085,10.975,3.4e38
2427,498,5733,75.725,98.569,0,0.133,1.435,2.578,5.122,11.003,3.4e38
2428,498,5734,75.614,99.095,0,0.403,1.431,2.562,5.064,10.813,3.4e38
2429,498,5735,75.395,98.425,0,0.233,1.594,3.075,6.496,14.689,3.4e38
2430,498,5737,74.890,98.740,0,0.349,1.417,2.504,4.877,10.237,3.4e38
2431,498,5738,74.490,99.102,0,0.371,1.399,2.447,4.722,9.839,3.4e38
2432,498,5740,74.067,99.243,0,0.339,1.422,2.537,5.013,10.715,3.4e38
2433,498,5741,73.927,99.014,0,0.305,1.532,2.924,6.159,13.947,3.4e38
2434,499,5765,15.203,100.823,0,0.160,1.580,3.125,6.874,16.352,3.4e38
2435,499,5767,13.806,99.557,0,0.091,1.430,2.637,5.445,12.244,3.4e38
2436,500,5799,8.153,89.433,0,0.074,1.243,2.059,3.876,8.131,3.4e38
2437,500,5801,13.792,91.292,0,0.064,1.274,2.191,4.320,9.526,3.4e38
2438,501,5808,105.201,20.786,0,0.112,1.313,2.189,4.063,8.233,3.4e38
2439,501,5810,105.509,20.278,0,0.101,1.470,2.742,5.717,12.977,3.4e38
2440,502,5830,106.654,12.439,0,0.102,1.369,2.411,4.763,10.321,3.4e38
2441,502,5831,105.070,12.541,0,0.104,1.441,2.685,5.637,12.953,3.4e38
2442,503,5867,72.181,88.615,0,0.278,1.501,2.793,5.734,12.672,3.4e38
2443,503,5868,72.970,88.625,0,0.285,1.506,2.811,5.790,12.838,3.4e38
2444,503,5869,73.193,89.031,0,0.243,1.538,2.970,6.359,14.670,3.4e38
2445,503,5870,72.134,88.968,0,0.209,1.514,2.843,5.900,13.195,3.4e38
2446,503,5872,72.626,89.551,0,0.389,1.360,2.314,4.318,8.654,3.4e38
2447,503,5873,72.768,89.458,0,0.357,1.437,2.572,5.079,10.825,3.4e38
2448,503,5874,73.282,88.548,0,0.180,1.475,2.684,5.365,11.510,3.4e38
2449,503,5876,74.147,87.610,0,0.286,1.433,2.592,5.200,11.299,3.4e38
2450,503,5877,73.131,88.202,0,0.322,1.519,2.858,5.922,13.178,3.4e38
2451,503,5878,74.231,88.023,0,0.170,1.851,4.036,9.551,23.960,3.4e38
2452,503,5879,73.718,87.523,0,0.163,1.598,3.119,6.697,15.420,3.4e38
2453,503,5880,73.568,87.538,0,0.151,1.515,2.867,6.033,13.765,3.4e38
2454,503,5882,75.109,88.624,0,0.277,1.491,2.776,5.709,12.659,3.4e38
2455,503,5883,74.755,88.324,0,0.325,1.432,2.587,5.204,11.381,3.4e38
2456,503,5884,74.524,87.556,0,0.242,1.602,3.148,6.810,15.816,3.4e38
2457,503,5885,73.763,87.662,0,0.170,1.678,3.468,7.913,19.370,3.4e38
2458,503,5886,74.164,87.839,0,0.181,1.348,2.326,4.469,9.357,3.4e38
2459,503,5888,73.693,87.387,0,0.160,1.613,3.222,7.093,16.732,3.4e38
2460,503,5890,76.195,91.565,0,0.098,1.284,2.244,4.536,10.284,3.4e38
2461,503,5892,73.434,88.288,0,0.185,1.615,3.229,7.133,16.921,3.4e38
2462,503,5893,74.276,90.237,0,0.144,1.529,2.932,6.245,14.382,3.4e38
2463,503,5894,74.584,89.200,0,0.165,1.751,3.706,8.554,20.971,3.4e38
2464,503,5895,74.729,89.183,0,0.170,1.604,3.176,6.924,16.190,3.4e38
2465,503,5896,73.391,88.526,0,0.148,1.602,3.216,7.161,17.177,3.4e38
2466,503,5897,72.994,89.318,0,0.147,1.648,3.310,7.319,17.355,3.4e38
2467,503,5898,73.387,89.128,0,0.226,1.500,2.806,5.800,12.921,3.4e38
2468,503,5899,73.407,90.424,0,0.316,1.545,2.932,6.119,13.707,3.4e38
2469,503,5901,73.761,88.983,0,0.343,1.527,2.909,6.140,13.998,3.4e38
2470,503,5902,74.110,88.754,0,0.307,1.599,3.122,6.701,15.427,3.4e38
2471,503,5903,74.368,89.310,0,0.256,1.586,3.100,6.667,15.372,3.4e38
2472,503,5904,74.680,89.068,0,0.221,1.450,2.664,5.442,12.045,3.4e38
2473,504,5905,85.474,85.418,0,0.242,1.498,2.786,5.729,12.733,3.4e38
2474,504,5906,86.446,87.303,0,0.285,1.550,2.976,6.314,14.428,3.4e38
2475,505,5952,95.611,45.442,0,0.148,1.359,2.369,4.625,9.905,3.4e38
2476,505,5953,96.936,45.874,0,0.123,1.394,2.505,5.059,11.208,3.4e38
2477,506,6048,74.917,116.313,0,0.065,1.282,2.263,4.561,10.188,3.4e38
2478,506,6050,67.869,109.649,0,0.072,1.381,2.591,5.608,13.495,3.4e38
2479,507,6069,78.662,42.675,0,0.070,1.154,1.731,2.859,5.130,3.4e38
2480,507,6071,75.334,41.396,0,0.069,1.230,2.137,4.346,10.010,3.4e38
2481,508,6085,10.021,96.693,0,0.092,1.358,2.370,4.604,9.723,3.4e38
2482,508,6086,9.881,96.305,0,0.249,1.377,2.411,4.697,9.957,3.4e38
2483,508,6087,10.316,96.837,0,0.142,1.497,2.793,5.763,12.813,3.4e38
2484,509,6089,70.549,63.693,0,0.076,1.111,1.646,2.752,5.178,3.4e38
2485,509,6090,71.469,63.750,0,0.080,1.264,2.058,3.733,7.415,3.4e38
2486,510,6096,100.766,15.844,0,0.339,1.380,2.385,4.544,9.343,3.4e38
2487,510,6097,100.535,15.538,0,0.276,1.410,2.480,4.803,10.031,3.4e38
2488,510,6098,100.198,15.742,0,0.338,1.389,2.424,4.672,9.728,3.4e38
2489,510,6099,100.126,15.829,0,0.468,1.356,2.327,4.424,9.132,3.4e38
2490,510,6100,100.406,15.637,0,0.345,1.425,2.537,4.977,10.504,3.4e38
2491,510,6101,100.662,15.361,0,0.379,1.415,2.472,4.725,9.677,3.4e38
2492,510,6102,100.148,15.670,0,0.452,1.403,2.458,4.747,9.893,3.4e38
2493,510,6103,99.800,15.081,0,0.198,1.508,2.855,5.997,13.617,3.4e38
2494,510,6104,100.419,15.087,0,0.286,1.367,2.345,4.444,9.107,3.4e38
2495,510,6105,100.230,15.390,0,0.236,1.483,2.732,5.553,12.157,3.4e38
2496,510,6106,100.499,15.668,0,0.271,1.355,2.317,4.386,9.006,3.4e38
2497,510,6107,100.149,15.629,0,0.466,1.381,2.428,4.751,10.115,3.4e38
2498,510,6108,100.100,15.830,0,0.481,1.459,2.653,5.327,11.543,3.4e38
2499,510,6109,99.711,16.441,0,0.054,1.235,2.055,3.922,8.429,3.4e38
2500,510,6110,100.635,15.837,0,0.482,1.389,2.404,4.580,9.401,3.4e38
2501,510,6111,100.677,16.170,0,0.213,1.350,2.342,4.525,9.522,3.4e38
2502,510,6112,100.562,16.251,0,0.215,1.498,2.825,5.926,13.477,3.4e38
2503,510,6113,100.404,16.228,0,0.557,1.426,2.518,4.881,10.159,3.4e38
2504,510,6114,100.246,16.017,0,0.258,1.391,2.451,4.799,10.210,3.4e38
2505,510,6115,101.283,15.296,0,0.119,1.547,2.947,6.204,14.065,3.4e38
2506,510,6116,99.886,16.097,0,0.296,1.469,2.707,5.527,12.209,3.4e38
2507,510,6117,100.473,16.160,0,0.370,1.432,2.579,5.160,11.205,3.4e38
2508,510,6118,100.573,15.557,0,0.126,1.611,3.168,6.845,15.842,3.4e38
2509,510,6119,100.568,16.177,0,0.203,1.371,2.359,4.488,9.247,3.4e38
2510,510,6120,100.632,16.376,0,0.119,1.281,2.094,3.803,7.554,3.4e38
2511,511,6142,78.597,42.474,0,0.066,1.263,2.080,3.854,7.881,3.4e38
2512,511,6143,77.552,39.536,0,0.059,1.175,1.863,3.361,6.787,3.4e38
2513,512,6169,74.062,65.928,0,0.183,1.630,3.324,7.510,18.234,3.4e38
2514,512,6170,74.641,65.303,0,0.136,1.466,2.755,5.797,13.276,3.4e38
2515,513,6171,70.808,91.175,0,0.180,1.412,2.492,4.852,10.203,3.4e38
2516,513,6172,70.733,91.989,0,0.205,1.569,3.041,6.514,15.022,3.4e38
2517,513,6173,71.924,92.766,0,0.096,1.378,2.463,4.956,10.955,3.4e38
2518,514,6174,75.486,66.422,0,0.246,1.535,2.896,6.015,13.427,3.4e38
2519,514,6175,75.358,65.723,0,0.216,1.491,2.785,5.779,12.987,3.4e38
2520,514,6176,75.904,66.591,0,0.299,1.601,3.132,6.743,15.587,3.4e38
2521,515,6179,75.511,66.355,0,0.122,1.658,3.446,7.902,19.372,3.4e38
2522,515,6181,75.870,67.182,0,0.210,1.605,3.194,7.024,16.602,3.4e38
2523,515,6182,75.032,67.612,0,0.183,1.559,3.039,6.564,15.266,3.4e38
2524,516,6185,74.755,66.277,0,0.142,1.497,2.859,6.101,14.145,3.4e38
2525,516,6186,75.462,66.405,0,0.131,1.661,3.367,7.511,17.970,3.4e38
2526,517,6189,75.561,66.281,0,0.157,1.446,2.677,5.545,12.506,3.4e38
2527,517,6190,75.153,65.701,0,0.099,1.498,2.891,6.250,14.690,3.4e38
2528,518,6191,16.695,95.408,0,0.126,1.488,2.766,5.699,12.700,3.4e38
2529,518,6193,19.175,94.429,0,0.116,1.661,3.403,7.702,18.692,3.4e38
2530,518,6194,17.613,95.926,0,0.136,1.484,2.774,5.758,12.925,3.4e38
2531,518,6195,17.410,95.679,0,0.211,1.551,2.956,6.201,13.969,3.4e38
2532,519,6198,73.502,102.230,0,0.286,1.615,3.180,6.870,15.861,3.4e38
2533,519,6199,73.635,102.357,0,0.374,1.661,3.333,7.323,17.200,3.4e38
2534,519,6200,75.689,105.697,0,0.427,1.523,2.860,5.918,13.183,3.4e38
2535,520,6202,17.148,94.805,0,0.181,1.360,2.326,4.395,8.995,3.4e38
2536,520,6203,18.174,95.369,0,0.101,1.395,2.468,4.863,10.437,3.4e38
2537,520,6204,17.763,94.822,0,0.220,1.522,2.857,5.907,13.138,3.4e38
2538,520,6205,17.547,95.176,0,0.187,1.392,2.440,4.731,9.936,3.4e38
2539,521,6208,17.554,95.186,0,0.248,1.434,2.581,5.148,11.123,3.4e38
2540,521,6209,16.668,94.386,0,0.320,1.580,3.063,6.539,14.992,3.4e38
2541,521,6210,17.704,94.244,0,0.184,1.653,3.268,7.060,16.281,3.4e38
2542,521,6212,17.774,94.267,0,0.133,1.619,3.248,7.189,17.065,3.4e38
2543,521,6213,17.302,94.591,0,0.127,1.507,2.812,5.803,12.937,3.4e38
2544,521,6215,17.043,94.427,0,0.253,1.458,2.679,5.481,12.188,3.4e38
2545,522,6214,99.896,16.518,0,0.165,1.599,3.146,6.818,15.860,3.4e38
2546,522,6216,99.808,15.805,0,0.225,1.495,2.834,6.007,13.846,3.4e38
2547,523,6218,17.911,94.169,0,0.276,1.608,3.188,6.967,16.333,3.4e38
2548,523,6219,18.357,94.591,0,0.295,1.617,3.161,6.755,15.404,3.4e38
2549,523,6221,17.870,94.482,0,0.320,1.551,2.959,6.219,14.063,3.4e38
2550,523,6222,18.775,94.202,0,0.213,1.400,2.500,4.974,10.775,3.4e38
2551,523,6223,18.033,95.268,0,0.221,1.504,2.843,5.975,13.588,3.4e38
2552,523,6224,18.440,94.440,0,0.178,1.485,2.746,5.622,12.450,3.4e38
2553,523,6226,17.919,94.427,0,0.193,1.425,2.565,5.152,11.292,3.4e38
2554,523,6227,17.459,94.511,0,0.165,1.358,2.323,4.388,8.972,3.4e38
2555,523,6228,16.790,94.736,0,0.296,1.432,2.573,5.123,11.044,3.4e38
2556,523,6229,16.940,94.811,0,0.219,1.417,2.533,5.032,10.858,3.4e38
2557,523,6230,17.306,94.405,0,0.262,1.551,2.963,6.247,14.185,3.4e38
2558,524,6231,82.413,53.432,0,0.268,1.437,2.603,5.244,11.492,3.4e38
2559,524,6233,82.258,53.478,0,0.261,1.572,3.038,6.471,14.819,3.4e38
2560,525,6235,75.630,65.381,0,0.277,1.478,2.707,5.465,11.893,3.4e38
2561,525,6236,76.231,65.643,0,0.333,1.550,2.988,6.391,14.780,3.4e38
2562,526,6238,81.564,53.412,0,0.179,1.438,2.604,5.234,11.406,3.4e38
2563,526,6239,81.658,53.231,0,0.215,1.460,2.654,5.324,11.510,3.4e38
2564,526,6241,81.559,53.101,0,0.237,1.545,2.929,6.110,13.678,3.4e38
2565,527,6240,75.285,65.493,0,0.245,1.517,2.823,5.785,12.759,3.4e38
2566,527,6242,76.267,65.320,0,0.319,1.495,2.744,5.527,11.938,3.4e38
2567,527,6244,75.995,66.706,0,0.183,1.555,3.003,6.406,14.710,3.4e38
2568,527,6246,76.885,65.895,0,0.322,1.441,2.596,5.192,11.277,3.4e38
2569,527,6248,76.891,66.417,0,0.309,1.478,2.746,5.664,12.652,3.4e38
2570,527,6249,76.309,66.688,0,0.222,1.426,2.581,5.196,11.351,3.4e38
2571,527,6250,76.413,65.723,0,0.161,1.402,2.466,4.792,10.075,3.4e38
2572,527,6251,76.531,66.113,0,0.344,1.414,2.498,4.873,10.269,3.4e38
2573,527,6253,77.091,65.578,0,0.237,1.629,3.193,6.859,15.784,3.4e38
2574,527,6254,76.063,65.438,0,0.322,1.464,2.691,5.484,12.088,3.4e38
2575,528,6243,98.998,16.360,0,0.181,1.593,3.113,6.697,15.462,3.4e38
2576,528,6245,98.845,15.840,0,0.182,1.594,3.146,6.862,16.112,3.4e38
2577,528,6247,100.256,17.463,0,0.186,1.606,3.117,6.617,15.003,3.4e38
2578,529,6255,16.641,94.455,0,0.125,1.507,2.867,6.075,13.951,3.4e38
2579,529,6256,17.560,94.566,0,0.234,1.482,2.747,5.652,12.609,3.4e38
2580,529,6257,18.259,94.626,0,0.268,1.574,3.068,6.601,15.267,3.4e38
2581,530,6260,17.681,94.778,0,0.243,1.493,2.708,5.371,11.405,3.4e38
2582,530,6262,17.616,95.135,0,0.303,1.502,2.793,5.733,12.688,3.4e38
2583,530,6263,17.451,95.084,0,0.220,1.538,2.930,6.172,14.032,3.4e38
2584,531,6264,76.169,66.021,0,0.426,1.484,2.758,5.677,12.626,3.4e38
2585,531,6265,75.584,65.988,0,0.179,1.462,2.696,5.531,12.314,3.4e38
2586,532,6266,17.319,94.309,0,0.244,1.408,2.496,4.911,10.484,3.4e38
2587,532,6267,17.419,94.216,0,0.206,1.427,2.572,5.139,11.113,3.4e38
2588,532,6268,17.479,94.400,0,0.289,1.397,2.436,4.684,9.716,3.4e38
2589,532,6270,17.371,94.537,0,0.297,1.584,3.033,6.350,14.198,3.4e38
2590,532,6271,17.101,94.675,0,0.187,1.320,2.247,4.280,8.950,3.4e38
2591,533,6276,75.662,65.957,0,0.276,1.531,2.940,6.281,14.526,3.4e38
2592,533,6277,75.536,65.558,0,0.286,1.482,2.733,5.586,12.367,3.4e38
2593,533,6278,76.325,65.640,0,0.168,1.470,2.726,5.621,12.564,3.4e38
2594,534,6279,17.612,94.411,0,0.287,1.465,2.654,5.284,11.298,3.4e38
2595,534,6281,17.267,94.395,0,0.315,1.439,2.569,5.042,10.625,3.4e38
2596,534,6282,17.239,94.459,0,0.360,1.358,2.307,4.308,8.666,3.4e38
2597,535,6283,75.530,66.476,0,0.264,1.557,2.982,6.296,14.300,3.4e38
2598,535,6285,75.759,65.519,0,0.326,1.378,2.368,4.489,9.202,3.4e38
2599,535,6286,75.910,65.738,0,0.353,1.486,2.768,5.709,12.711,3.4e38
2600,535,6287,76.637,66.067,0,0.316,1.403,2.471,4.811,10.117,3.4e38
2601,535,6289,76.986,66.119,0,0.266,1.594,3.130,6.786,15.809,3.4e38
2602,535,6291,75.310,65.786,0,0.369,1.450,2.632,5.283,11.453,3.4e38
2603,536,6288,34.372,49.726,0,0.354,1.335,2.264,4.247,8.633,3.4e38
2604,536,6290,34.486,50.305,0,0.321,1.391,2.393,4.506,9.091,3.4e38
2605,536,6292,34.400,50.030,0,0.300,1.484,2.752,5.645,12.493,3.4e38
2606,536,6293,34.863,49.405,0,0.176,1.328,2.223,4.104,8.198,3.4e38
2607,536,6294,35.495,49.407,0,0.267,1.613,3.156,6.778,15.603,3.4e38
2608,536,6295,34.890,49.088,0,0.222,1.458,2.676,5.441,11.958,3.4e38
2609,536,6296,34.786,49.337,0,0.217,1.422,2.550,5.075,10.953,3.4e38
2610,537,6298,75.164,65.230,0,0.214,1.527,2.883,5.999,13.421,3.4e38
2611,537,6299,74.561,66.049,0,0.228,1.472,2.719,5.561,12.273,3.4e38
2612,537,6300,74.898,65.652,0,0.280,1.538,2.905,6.033,13.448,3.4e38
2613,537,6302,74.827,65.340,0,0.310,1.533,2.930,6.206,14.211,3.4e38
2614,537,6304,74.180,64.394,0,0.293,1.553,2.981,6.318,14.409,3.4e38
2615,538,6303,34.076,50.021,0,0.216,1.373,2.417,4.741,10.136,3.4e38
2616,538,6305,34.079,50.412,0,0.308,1.446,2.619,5.250,11.379,3.4e38
2617,538,6306,34.228,50.184,0,0.195,1.411,2.515,4.960,10.576,3.4e38
2618,538,6308,33.335,50.318,0,0.245,1.394,2.431,4.672,9.684,3.4e38
2619,539,6309,75.438,64.190,0,0.285,1.515,2.807,5.697,12.381,3.4e38
2620,539,6310,74.660,64.864,0,0.223,1.448,2.642,5.356,11.781,3.4e38
2621,540,6311,32.946,50.575,0,0.248,1.432,2.589,5.212,11.411,3.4e38
2622,540,6312,33.370,50.837,0,0.289,1.439,2.605,5.222,11.317,3.4e38
2623,541,6313,76.257,66.548,0,0.336,1.452,2.635,5.290,11.481,3.4e38
2624,541,6314,77.099,66.465,0,0.344,1.426,2.545,5.021,10.695,3.4e38
2625,541,6315,76.301,66.090,0,0.301,1.449,2.641,5.341,11.678,3.4e38
2626,541,6316,75.529,66.162,0,0.263,1.428,2.538,4.964,10.447,3.4e38
2627,541,6317,75.840,66.678,0,0.294,1.459,2.666,5.406,11.885,3.4e38
2628,542,6320,76.018,66.610,0,0.334,1.467,2.676,5.383,11.666,3.4e38
2629,542,6322,75.445,66.706,0,0.308,1.453,2.632,5.258,11.314,3.4e38
2630,542,6323,75.436,66.468,0,0.262,1.466,2.652,5.281,11.309,3.4e38
2631,543,6324,18.109,94.445,0,0.232,1.423,2.528,4.959,10.505,3.4e38
2632,543,6325,17.682,94.231,0,0.275,1.500,2.783,5.693,12.536,3.4e38
2633,543,6327,17.573,94.135,0,0.370,1.499,2.779,5.669,12.416,3.4e38
2634,544,6326,33.014,50.261,0,0.197,1.546,2.979,6.355,14.616,3.4e38
2635,544,6328,33.995,50.331,0,0.172,1.420,2.570,5.182,11.370,3.4e38
2636,545,6330,17.654,94.339,0,0.193,1.419,2.527,5.002,10.763,3.4e38
2637,545,6331,17.569,94.175,0,0.327,1.420,2.510,4.881,10.219,3.4e38
2638,546,6333,43.389,59.750,0,0.206,1.411,2.490,4.848,10.193,3.4e38
2639,546,6334,43.781,59.888,0,0.235,1.435,2.622,5.364,11.991,3.4e38
2640,547,6335,18.184,94.374,0,0.267,1.376,2.395,4.610,9.592,3.4e38
2641,547,6337,18.187,94.340,0,0.231,1.478,2.722,5.530,12.098,3.4e38
2642,547,6338,17.763,94.590,0,0.214,1.389,2.443,4.782,10.195,3.4e38
2643,547,6339,17.541,94.727,0,0.346,1.404,2.439,4.642,9.477,3.4e38
2644,548,6340,75.141,65.207,0,0.193,1.495,2.811,5.868,13.243,3.4e38
2645,548,6342,75.053,66.165,0,0.365,1.512,2.854,5.974,13.506,3.4e38
2646,548,6344,75.354,65.980,0,0.129,1.470,2.743,5.709,12.905,3.4e38
2647,548,6346,75.413,66.339,0,0.200,1.557,2.990,6.351,14.553,3.4e38
2648,548,6348,75.434,65.719,0,0.228,1.370,2.363,4.498,9.249,3.4e38
2649,548,6349,75.634,65.722,0,0.422,1.424,2.513,4.877,10.186,3.4e38
2650,549,6345,34.127,50.069,0,0.191,1.372,2.378,4.556,9.439,3.4e38
2651,549,6347,33.984,50.204,0,0.240,1.399,2.490,4.936,10.662,3.4e38
2652,550,6350,33.108,51.439,0,0.224,1.478,2.705,5.448,11.801,3.4e38
